date,columna1,columna2,columna3,columna4,columna5,columna6,columna7,columna8,columna9,columna10,columna11,columna12,columna13,columna14,columna15,columna16,columna17,columna18,columna19,columna20,columna21,columna22,columna23,columna24,columna25,columna26,columna27,columna28,columna29,columna30,columna31,columna32,columna33
2023-05-09,4388579345,3768064162,1001704522,282199727,80516250,25176050,33618408,70205446,59267104,68593316,92742331,29171751,121655463,18452859,54324248,65781569,398461418,244670459,126914993,36282594,81472872,1968645069,246707258,1260836226,461101585,260759749,33488915,166852921,114815635,54318054,36575518,17742536,131827838
2023-05-10,4762476853,4200764404,1086263277,297138376,37719436,25269691,51334460,110339619,46976443,118940476,128547568,29486222,121130765,24312569,78858627,16209025,316416999,254034968,146927394,38409699,68697875,2235530138,235689575,1531346081,468494482,270408509,31627269,166458704,91777785,58226132,39458443,18767689,165841934
2023-05-11,4354815389,3590816414,971469240,270947713,65694448,22484686,45713753,80977033,51994054,74170236,96578802,35655844,140580679,20740737,36514381,29416874,508380852,229994318,120570694,37815595,71608029,1877679444,240916308,1153089960,483673176,289736752,32076301,161860123,86045981,62593818,38068112,24525706,63455300
2023-05-12,4667898986,4180967766,1153957214,339120195,37485704,30415039,44538106,84106956,46912309,98770885,115696868,33930822,193604779,30093905,47983481,51298165,279054447,214515251,112899695,44631300,56984256,2119752400,280507005,1312801309,526444086,315972546,37131149,173340391,246380146,69819139,46187317,23631822,132164146
2023-05-13,1219859753,1151072647,145782491,88115093,23682,2129372,5735297,2693821,2786247,3995496,7801832,8167544,21097736,1714768,342190,1179413,23932850,14440509,11564316,1496786,1379407,791607767,15085799,270572860,505949108,344711625,21198515,140038968,25433613,56517363,33429358,23088005,88512466
2023-05-14,561138128,517116822,85967560,53236108,9801,1834571,6185402,2579777,2405450,4068220,2654881,1858452,6921791,3895714,157622,159771,15724341,6297224,1890041,2562520,1844663,302036012,3775247,159198946,139061819,46802398,23615774,68643647,27179930,53563322,33521012,20042310,10414462
2023-05-15,5698086024,5196151537,1626932511,368224007,58294711,44379861,107626723,130649445,37131609,239986151,260962505,55189183,207602090,46654599,50655418,19576209,162337941,229611365,144122776,31202086,54286503,2620772035,357614644,1725322220,537835171,282692946,62928991,192213234,182720688,59586870,43670704,15916166,61059547
2023-05-16,4602520609,3904669652,1050279518,270220543,73064362,30467802,37998342,84829208,44779200,73909610,115160220,69289436,147398657,22169978,45989358,35002802,406640632,179745124,102141823,28504718,49098583,2060593239,284607812,1267875773,508109654,277417198,40548176,190144280,130941446,62675233,40407574,22267659,157394143
2023-05-17,4245351653,3535227487,939614542,253018964,50048728,20017703,35747407,74348369,54983912,67945586,92064241,32081705,153402449,19541188,32287953,54126337,488953930,199209719,117699732,20377627,61132360,1818377786,272290644,1120280923,425806219,237578028,33942406,154285785,109330696,57902610,40892914,17009696,175409456
2023-05-18,3960644600,3537410110,937371095,267652162,54002784,35921007,40191289,64746432,48577176,62145299,116406387,29654677,133924636,21795118,46821894,15532234,230862154,243896643,104119456,33629063,106148124,1863755537,271420716,1138909152,453425669,272748912,31393754,149283003,68946553,65372025,46591191,18780834,124359813
2023-05-19,4807466371,4144011715,1080142948,321513569,58180229,29451667,42576239,90622283,44228887,90797229,138517472,31207000,130372786,27995837,53810324,20869426,440443803,189926128,106679904,22500184,60746040,2233627720,265415221,1401406687,566805812,321097029,39249513,206459270,82205794,72374055,48416845,23957210,270489299
2023-05-20,1793781440,1715119198,325880675,91618161,3619593,3156004,20846983,39450395,9955552,47705989,28371049,10347922,31779084,3425424,3426461,32178058,26995739,26527677,14968338,3725614,7833725,1145894648,28899924,611119451,505875273,343115298,21259673,141500302,40477189,60109537,36259237,23850300,25488083
2023-05-21,543074657,517499392,92656212,46347386,54433,1463608,6731807,14989621,2454648,2512553,1879257,2066604,10029557,3544083,113060,469595,1664228,5533553,3355491,1596432,581630,266996016,5185553,124851405,136959058,48414661,24037979,64506418,25588085,59596360,39632858,19963502,35302881
2023-05-22,5416674863,4571908794,1030000963,303220826,57171839,33300867,53051403,71531313,53735833,73364286,117288269,34064563,138106984,25668585,43429840,26066355,436296546,229333923,107199158,58737675,63397090,2063539747,280173729,1293350142,490015876,289210349,32520828,168284699,127833830,67503785,47578218,19925567,289221032
2023-05-23,4367664037,3937360642,1012297548,260571081,51994953,25936528,34679728,66952778,54216124,81136403,105432900,40072833,147912039,21820580,102404788,19166813,204730249,236272063,114258376,47533025,74480662,1858421266,303446497,1131471324,423503445,253800806,30590908,139111731,127573900,60695305,42824400,17870905,277064770
2023-05-24,4435757610,3813096961,1075024633,267487327,44455968,26869324,34794137,74357079,51101123,66591659,102918366,28194421,304294636,23117049,33848975,16994569,391149671,213955638,103922528,22968726,87064384,1989303813,318459608,1227576743,443267462,248708890,36237800,158320772,109066152,60803899,43038164,17765735,103133119
2023-05-25,4683467430,4202345473,1069940910,295940573,41940220,23301965,38624342,81143404,51159611,90996251,127075471,35691768,159189131,29748281,41607045,53522848,201483872,302075734,155457675,48473870,98144189,2020297009,304856540,1248149123,467291346,275029824,34319329,157942193,126014472,66946419,47378629,19567790,243656133
2023-05-26,4603974787,4127146494,1120330443,355921805,52186832,27425234,39018001,94855381,42375090,104552484,115554269,33867010,159282504,30268013,46893345,18130475,242978641,238558265,130382713,34076763,74098789,2161209550,336363457,1305831551,519014542,312052557,37886278,169075707,101440329,80981771,54608435,26373336,185382100
2023-05-27,1226626948,1160790139,167762961,79676977,1765177,2036052,5723416,2772469,6320774,4164887,4229712,8292486,49775123,1717824,450429,837635,11623213,9745600,5161084,2968655,1615861,817674545,20147109,293440773,504086663,353062267,21781671,129242725,22928931,64940820,38881854,26058966,30566496
2023-05-28,590291404,551104236,101832223,53335580,24695,1554262,6116921,2556335,2153508,2355468,1967395,3475908,6676957,3944100,3979,17667115,9912611,8536263,4223595,2996881,1315787,273021044,2926013,118815561,151279470,70201292,18712976,62365202,28524432,60624712,38832662,21792050,41970626
2023-05-29,4684541984,4087788709,1024428593,276748019,45665126,31780566,38200625,78711146,47724396,82705104,128138170,37425093,161088659,29409869,41287017,25544803,231509323,268208338,145461892,27134508,95611938,2156406642,335757903,1277406128,543242611,324842734,34549523,183850354,104595941,71506476,51175840,20330636,116837778
2023-05-30,5405477273,4791931686,1279617505,325809068,61520646,31062459,52915308,106863417,60293604,127487555,139085118,43042365,191330724,27936954,48977871,63292416,261036064,420398975,226576192,74231979,119590804,2271409962,395958203,1373793181,501658578,278488337,37698894,185471347,136611377,64782827,44892632,19890195,154462570
2023-05-31,27643184164,25236750910,6363091036,1520281876,210485092,118953203,328772180,745531809,94335316,586344283,703355393,148694463,453052669,141294953,182704884,1129284915,620674432,1956074537,920688585,406762950,628623002,9710315347,958499342,6589885506,2161930499,745604998,799975953,616349548,2308965414,353746175,73965368,279780807,908785150
2023-06-01,5763303541,4623179904,692294709,214862028,34775853,16084976,24216705,49229187,41672289,44618269,94712961,18133772,75704312,18575138,54900025,4809194,184858692,310260571,192895678,35668092,81696801,1944935881,188565363,1223525058,532845460,302121922,35397420,195326118,122489627,79778605,58789069,20989536,712207600
2023-06-02,3790236103,3251839175,856728262,255271486,46290485,22555908,28568841,59677995,38228836,67628178,93913117,20504259,173776723,19449474,26856357,4006603,248304866,177828642,85714947,26245885,65867810,1782930592,210139382,1045702513,527088697,333506094,36158981,157423622,51292003,77694029,53608791,24085238,109255090
2023-06-03,1152818428,1084386259,113498816,54006280,2875491,2343642,3236379,8858568,6472388,3646893,3843294,4106040,19092681,1365511,486832,3164817,22949934,6534554,2538680,2137554,1858320,797840272,11976608,255918666,529944998,370147416,22320018,137477564,21356426,66013971,40897221,25116750,45626462
2023-06-04,570012767,526504351,59733276,37037984,144693,1743941,2652143,3825226,1864264,1544060,4963470,944417,3353659,1546526,96780,16113,12758271,2902197,1908588,488707,504902,234527519,945908,101948449,131633162,52590166,18950727,60092269,27103071,64420066,42446194,21973872,110855563
2023-06-05,4063023549,3372125443,873780417,257047757,45363685,27600013,30257094,65741225,39255458,60908118,102277263,28606552,145886824,20328153,44711029,5797246,325050425,256766642,142739627,45398457,68628558,1708209579,174277888,1043499398,490432293,285556932,35923179,168952182,68804280,72950896,54859278,18091618,103729699
2023-06-06,4064870502,3521961569,884905426,249820201,57431015,23800202,30302114,63849940,47539594,59625791,96446465,24412039,115933537,20830123,51348106,43566299,268759281,256864815,130184995,29097682,97582138,1840661134,221372798,1135201587,484086749,278523837,33078810,172484102,73377094,66452078,47855530,18596548,175906255
2023-06-07,4263869435,3752392731,965511863,271027267,78920412,26749364,35373115,64014033,40556615,62759431,94730584,25871518,159531045,21098191,33418660,51461628,272244473,230876220,111883588,43974558,75018074,1921624265,284079644,1172159435,465385186,269801823,35099194,160484169,101566515,68769830,49585184,19184646,203632932
2023-06-08,4152270087,3463230417,907895289,241324980,54941258,21509367,39862766,70148483,47458886,67238919,110853249,45088321,126584893,19051702,35889064,27943401,462456543,191132662,102048871,29264728,59819063,1821663758,245488642,1116870282,459304834,261274951,35020398,163009485,99340268,69514023,48812865,20701158,113429162
2023-06-09,4348556142,3719290701,1018560286,319451355,20172934,25577491,47390849,68484649,33139522,84750346,131229724,28945144,154212800,31986858,54012084,19206530,397363371,209911230,96793093,49425350,63692787,2022433952,258145001,1270627683,493661268,317188011,4552112,171921145,89416604,82116149,55673406,26442743,83769152
2023-06-10,1753955934,1660816079,264631369,93233781,43853,3238754,19903353,36172523,3483400,48496944,18539241,9436459,24108673,2839115,4820185,315088,39216000,29759496,15373688,9327747,5058061,1145064073,23896999,631314657,489852417,357626828,148847,132076742,39310553,69247812,44635359,24612453,23652488
2023-06-11,563626915,519354351,92784179,52400248,357807,1704853,7473663,10937617,2036947,2508651,1824986,3051165,6061199,3526359,128974,771710,11148788,7098836,4706785,470417,1921634,284171535,3660735,135524762,144986038,54997903,20392584,69595551,27507383,67742284,46243087,21499197,10250994
2023-06-12,4658667181,3922668610,981369915,283023215,61367219,30114762,35578175,69082910,30271192,81661714,112582958,31814063,158938797,25080312,35754517,26100081,395963218,253357426,141413507,43622885,68321034,2056810894,262360078,1260810135,533640681,319000452,34460854,180179375,101376909,76786806,57490918,19295888,149256997
2023-06-13,4529777262,3957764905,989876615,265974268,25818847,27049657,34867963,80339162,96321768,68613996,94279538,28470207,160569861,20259224,36319184,50992940,341175200,285070509,137677466,52841168,94551875,1919605228,270035043,1151131490,498438695,296404364,30847473,171186858,179004783,69217454,48828312,20389142,267568688
2023-06-14,4623082446,4117778268,927621429,257890642,31113895,25441759,47570471,73051721,43985418,68992007,113743502,76141688,107328523,27410295,36210719,18740789,273397203,218867785,116707007,40530010,61630768,1956374410,311961305,1178476559,465936546,260880761,38568662,166487123,164028949,70831369,51572381,19258988,489680416
2023-06-15,6486448349,5805204422,1739728938,338734526,61285469,41085586,114295772,138669412,57233066,240139582,253756469,64443646,291028031,44884658,63546572,30626149,334313436,266566534,147997886,34943032,83625616,2880961306,473074360,1844848958,563037988,287994332,67571347,207472309,187747847,75940221,53932787,22007434,132295153
2023-06-16,4570317216,4088747921,1185778707,350691731,77893083,30489014,41751729,82300437,35419059,98130009,133376212,25914251,182341246,27710116,37745596,62016224,224082978,207999389,118342069,24342377,65314943,2111860709,284300657,1291572361,535987691,317759678,47259696,170968317,106639140,88567233,61140905,27426328,148411524
2023-06-17,1254887703,1143589827,142775465,83688574,2418285,2584047,3123105,2585036,2759555,3800048,6639425,6022038,25596327,1307159,461396,1790470,18858868,13189581,5365372,6000623,1823586,847845901,21581091,320265136,505999674,346321019,23422182,136256473,24589793,69284274,45650058,23634216,10514050
2023-06-18,551614630,514477132,87428258,53705834,1674865,1666420,6187173,3508034,1704081,2376369,4013124,2789278,5485133,4017039,244006,56902,11977940,5944103,3682637,1435158,826308,283914290,3258179,117789902,162866209,61017570,20538537,81310102,27702365,68863704,47103642,21760062,8072072
2023-06-19,4718421945,4081204194,1046684563,277556353,59614677,35691459,35237799,78148429,41618589,74738653,110936378,31275999,212032452,24712809,38623381,26497585,263592478,247511247,147166403,27995273,72349571,2062333189,291226651,1262830531,508276007,298508497,37329351,172438159,89036504,80932360,60050012,20882348,262268568
2023-06-20,5434743444,4753015868,1132215127,285482835,54483767,29299251,47694585,107242527,62712763,112294417,137230845,33800016,145945617,23221784,43953389,48853331,332511561,281710138,153445255,36386212,91878671,2475705328,353644494,1572799784,549261050,281387118,36546110,231327822,151605449,74884519,54530259,20354260,301087218
2023-06-21,4736778400,4036986990,986941231,310170749,55993657,25046361,35002031,72404500,51308500,65018298,91695594,28424211,161754252,24724126,47115706,18283246,367001886,264499463,146892251,37329795,80277417,2061116504,285833450,1317775012,457508042,258178109,39037169,160292764,80092734,73313952,52012148,21301804,165177530
